dataset_order,dataset_key,dataset_family,dataset_condition,standard_label,source_label,source,kind,variant,fine_rank,coarse_rank,configuration,status,reason,historical_evo_ape_mean_cm,historical_evo_ape_rmse_cm,historical_evo_rpe_rmse_cm,se3_ate_rmse_cm,se3_ate_mean_cm,translation_rpe_max_cm,rotation_rpe_max_deg,coverage_ratio,elapsed_seconds,dataset_rank
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine01_coarse01,unet_c2f_a_fine01_coarse01,Step-R:new,c2f,A,1,1,"C2F-A; fine enc0[d2,d3,d7,d12,d13,d14]; coarse enc1[d5,d6,d17,d18,d28,d30]",PASS,Completed the full matched RGB-D sequence,7.091200000000001,7.7339,1.3483,11.186427019735962,10.539421941643251,10.160091010158313,9.53441764025968,0.9965095986038395,50.55269058799968,20
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine01_coarse02,unet_c2f_a_fine01_coarse02,Step-R:new,c2f,A,1,2,"C2F-A; fine enc0[d2,d3,d7,d12,d13,d14]; coarse enc1[d0,d5,d6,d17,d18,d30]",PASS,Completed the full matched RGB-D sequence,7.711600000000001,8.2155,1.3896,10.806146314248927,10.151136405561692,10.231159662744743,9.56669624839952,0.9965095986038395,50.00875336199988,27
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine01_coarse03,unet_c2f_a_fine01_coarse03,Step-R:new,c2f,A,1,3,"C2F-A; fine enc0[d2,d3,d7,d12,d13,d14]; coarse enc1[d0,d5,d18,d30]",PASS,Completed the full matched RGB-D sequence,8.7433,9.3118,1.7493999999999998,11.027814825679707,9.811310916804265,20.81854583587291,13.19369528512231,0.9965095986038395,48.752071501000046,39
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine01_coarse04,unet_c2f_a_f1_c4_negative_high_parent,Step-Q:unet_c2f_a_f1_c4_negative_high_parent,c2f,A,1,4,"C2F-A; fine enc0[d2,d3,d7,d12,d13,d14]; coarse enc1[d0,d5,d6,d18,d30]",PASS,Completed the full matched RGB-D sequence,6.532399999999999,7.069699999999999,1.2727,10.436208301367932,9.889002021775518,7.1586089202759275,9.743403840566634,0.9965095986038395,50.369232789002126,9
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine02_coarse01,unet_c2f_a_fine02_coarse01,Step-R:new,c2f,A,2,1,"C2F-A; fine enc0[d3,d7,d12]; coarse enc1[d5,d6,d17,d18,d28,d30]",PASS,Completed the full matched RGB-D sequence,7.0387,7.9556000000000004,1.4451,10.866258051562113,10.27895083418461,10.052495124572644,9.60131270568883,0.9965095986038395,52.00125776300001,18
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine02_coarse02,unet_c2f_a_fine02_coarse02,Step-R:new,c2f,A,2,2,"C2F-A; fine enc0[d3,d7,d12]; coarse enc1[d0,d5,d6,d17,d18,d30]",PASS,Completed the full matched RGB-D sequence,7.2166,7.862900000000001,1.3419,10.626189026944932,10.040245902901843,8.64325007454137,9.762228751302256,0.9965095986038395,50.48658582500002,23
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine02_coarse03,unet_c2f_a_fine02_coarse03,Step-R:new,c2f,A,2,3,"C2F-A; fine enc0[d3,d7,d12]; coarse enc1[d0,d5,d18,d30]",PASS,Completed the full matched RGB-D sequence,8.6616,9.674299999999999,1.4884,11.833233210221424,11.276650290178683,9.06615195020635,9.835047323312361,0.9965095986038395,48.82845587099973,38
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine02_coarse04,unet_c2f_a_f2_c4_global_best,Step-Q:unet_c2f_a_f2_c4_global_best,c2f,A,2,4,"C2F-A; fine enc0[d3,d7,d12]; coarse enc1[d0,d5,d6,d18,d30]",PASS,Completed the full matched RGB-D sequence,5.8765,6.4309,1.3098999999999998,10.083529141956475,9.541625389088997,7.467637328642682,9.682362279465002,0.9965095986038395,50.481802985974355,1
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine03_coarse01,unet_c2f_a_fine03_coarse01,Step-R:new,c2f,A,3,1,"C2F-A; fine enc0[d2,d3,d12,d14]; coarse enc1[d5,d6,d17,d18,d28,d30]",PASS,Completed the full matched RGB-D sequence,8.0483,8.6172,1.288,12.025289137972726,11.257841540735873,8.459680121910438,9.712263608176922,0.9965095986038395,50.52772261000018,30
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine03_coarse02,unet_c2f_a_fine03_coarse02,Step-R:new,c2f,A,3,2,"C2F-A; fine enc0[d2,d3,d12,d14]; coarse enc1[d0,d5,d6,d17,d18,d30]",PASS,Completed the full matched RGB-D sequence,6.7074,7.3553,1.4414,10.62976816890377,9.946548022869289,9.315421101430104,9.960316317632797,0.9965095986038395,49.78184200300029,13
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine03_coarse03,unet_c2f_a_fine03_coarse03,Step-R:new,c2f,A,3,3,"C2F-A; fine enc0[d2,d3,d12,d14]; coarse enc1[d0,d5,d18,d30]",PASS,Completed the full matched RGB-D sequence,9.31,10.198400000000001,1.3043,12.287112967962257,11.826437173906244,8.80589732831227,6.201611897067725,0.9965095986038395,48.951055232999806,43
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine03_coarse04,unet_c2f_a_fine03_coarse04,Step-R:new,c2f,A,3,4,"C2F-A; fine enc0[d2,d3,d12,d14]; coarse enc1[d0,d5,d6,d18,d30]",PASS,Completed the full matched RGB-D sequence,6.3974,7.16,1.3155000000000001,10.725580601554888,10.175664652854097,9.386516412739782,10.655205351889228,0.9965095986038395,49.362112855000305,7
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine04_coarse01,unet_c2f_a_fine04_coarse01,Step-R:new,c2f,A,4,1,"C2F-A; fine enc0[d2,d4,d6]; coarse enc1[d5,d6,d17,d18,d28,d30]",PASS,Completed the full matched RGB-D sequence,8.2706,8.7875,1.54,12.302547964511508,11.705890423241312,12.615047631591922,9.700155677364904,0.9965095986038395,51.40712521400019,31
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine04_coarse02,unet_c2f_a_fine04_coarse02,Step-R:new,c2f,A,4,2,"C2F-A; fine enc0[d2,d4,d6]; coarse enc1[d0,d5,d6,d17,d18,d30]",PASS,Completed the full matched RGB-D sequence,7.0455000000000005,7.6355,1.4500000000000002,10.694920042182652,10.152596099061133,10.212078926186754,9.371877703177987,0.9965095986038395,50.56857061599976,19
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine04_coarse03,unet_c2f_a_fine04_coarse03,Step-R:new,c2f,A,4,3,"C2F-A; fine enc0[d2,d4,d6]; coarse enc1[d0,d5,d18,d30]",PASS,Completed the full matched RGB-D sequence,12.6357,14.1193,1.4460000000000002,14.926356388705633,13.942089762718451,14.32244598312733,8.112422197809702,0.9965095986038395,49.28830469500008,49
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine04_coarse04,unet_c2f_a_fine04_coarse04,Step-R:new,c2f,A,4,4,"C2F-A; fine enc0[d2,d4,d6]; coarse enc1[d0,d5,d6,d18,d30]",PASS,Completed the full matched RGB-D sequence,7.2947,7.7794,1.4371,11.054761472055299,10.482345487650823,9.625131190618605,9.207226063456512,0.9965095986038395,50.30499743700011,25
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine05_coarse01,unet_c2f_a_fine05_coarse01,Step-R:new,c2f,A,5,1,"C2F-A; fine enc0[d2,d3,d7,d12,d13]; coarse enc1[d5,d6,d17,d18,d28,d30]",PASS,Completed the full matched RGB-D sequence,6.965399999999999,7.3745,1.3046,10.8477889943243,10.278159062236188,6.66929539085841,9.760045552283117,0.9965095986038395,51.060677122000016,17
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine05_coarse02,unet_c2f_a_fine05_coarse02,Step-R:new,c2f,A,5,2,"C2F-A; fine enc0[d2,d3,d7,d12,d13]; coarse enc1[d0,d5,d6,d17,d18,d30]",PASS,Completed the full matched RGB-D sequence,8.7757,9.3972,1.4125999999999999,11.879897835178218,11.207109363610432,9.018475898624713,9.988319742788573,0.9965095986038395,50.21950142300011,40
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine05_coarse03,unet_c2f_a_fine05_coarse03,Step-R:new,c2f,A,5,3,"C2F-A; fine enc0[d2,d3,d7,d12,d13]; coarse enc1[d0,d5,d18,d30]",PASS,Completed the full matched RGB-D sequence,8.9114,9.4134,1.6196,11.560608899586734,10.689252228637496,15.936932411893542,10.011188970040095,0.9965095986038395,48.83903067400024,41
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_a_fine05_coarse04,unet_c2f_a_f5_c4_positive_synergy,Step-Q:unet_c2f_a_f5_c4_positive_synergy,c2f,A,5,4,"C2F-A; fine enc0[d2,d3,d7,d12,d13]; coarse enc1[d0,d5,d6,d18,d30]",PASS,Completed the full matched RGB-D sequence,6.1874,6.8056,1.2523,10.161167674515909,9.666545137386949,8.462040524354268,9.343093286447811,0.9965095986038395,50.38944753599935,4
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine01_coarse01,unet_c2f_b_fine01_coarse01,Step-R:new,c2f,B,1,1,"C2F-B; fine enc0[d2,d3,d7,d12,d13,d14]; coarse enc1[d5,d6,d17,d18,d28,d30]",PASS,Completed the full matched RGB-D sequence,9.2086,9.969999999999999,1.2112,12.634904226018445,11.839531060104381,10.076291269204674,9.968012030197123,0.9965095986038395,48.87784056700002,42
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine01_coarse02,unet_c2f_b_fine01_coarse02,Step-R:new,c2f,B,1,2,"C2F-B; fine enc0[d2,d3,d7,d12,d13,d14]; coarse enc1[d0,d5,d6,d17,d18,d30]",PASS,Completed the full matched RGB-D sequence,8.5553,9.2373,1.3309,11.905153719353905,11.16996762131069,10.75875423860063,9.570561128581824,0.9965095986038395,48.165858609000225,35
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine01_coarse03,unet_c2f_b_fine01_coarse03,Step-R:new,c2f,B,1,3,"C2F-B; fine enc0[d2,d3,d7,d12,d13,d14]; coarse enc1[d0,d5,d18,d30]",PASS,Completed the full matched RGB-D sequence,7.9626,8.4105,1.2795,11.331960995552988,10.661213160147746,6.100306422544264,9.632089003864793,0.9965095986038395,47.198525407000034,29
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine01_coarse04,unet_c2f_b_fine01_coarse04,Step-R:new,c2f,B,1,4,"C2F-B; fine enc0[d2,d3,d7,d12,d13,d14]; coarse enc1[d0,d5,d6,d18,d30]",PASS,Completed the full matched RGB-D sequence,8.66,9.3115,1.38,12.221964081221,11.346068995391771,8.471598753968587,9.925618133711508,0.9965095986038395,48.0362357680001,37
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine02_coarse01,unet_c2f_b_fine02_coarse01,Step-R:new,c2f,B,2,1,"C2F-B; fine enc0[d3,d7,d12]; coarse enc1[d5,d6,d17,d18,d28,d30]",PASS,Completed the full matched RGB-D sequence,6.7999,7.5475,1.4868,10.286880067892202,9.62428443972522,12.304458659069564,9.766213534866571,0.9965095986038395,48.87916167200001,15
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine02_coarse02,unet_c2f_b_f2_c2_variant_contrast,Step-Q:unet_c2f_b_f2_c2_variant_contrast,c2f,B,2,2,"C2F-B; fine enc0[d3,d7,d12]; coarse enc1[d0,d5,d6,d17,d18,d30]",PASS,Completed the full matched RGB-D sequence,6.3454,6.847300000000001,1.4005999999999998,9.730687842727807,9.050371469537515,10.589596264905019,9.9244548345871,0.9965095986038395,48.66020121797919,5
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine02_coarse03,unet_c2f_b_fine02_coarse03,Step-R:new,c2f,B,2,3,"C2F-B; fine enc0[d3,d7,d12]; coarse enc1[d0,d5,d18,d30]",PASS,Completed the full matched RGB-D sequence,8.5506,9.222199999999999,1.4843,10.83591774161543,9.958257909015263,14.654231717180027,10.14350802106813,0.9965095986038395,47.49479086500014,34
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine02_coarse04,unet_c2f_b_fine02_coarse04,Step-R:new,c2f,B,2,4,"C2F-B; fine enc0[d3,d7,d12]; coarse enc1[d0,d5,d6,d18,d30]",PASS,Completed the full matched RGB-D sequence,6.603000000000001,7.1437,1.5563,10.317998544103087,9.51373274799977,13.636360113645098,14.11847319590346,0.9965095986038395,47.75959691600019,11
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine03_coarse01,unet_c2f_b_fine03_coarse01,Step-R:new,c2f,B,3,1,"C2F-B; fine enc0[d2,d3,d12,d14]; coarse enc1[d5,d6,d17,d18,d28,d30]",PASS,Completed the full matched RGB-D sequence,8.4477,8.876100000000001,1.5235,11.619234612653132,11.085593555498553,15.814557048775926,9.691501784609795,0.9965095986038395,48.97804392599983,33
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine03_coarse02,unet_c2f_b_fine03_coarse02,Step-R:new,c2f,B,3,2,"C2F-B; fine enc0[d2,d3,d12,d14]; coarse enc1[d0,d5,d6,d17,d18,d30]",PASS,Completed the full matched RGB-D sequence,6.543699999999999,7.1482,1.3016,10.431445070591899,9.77270473072347,6.292386364159208,6.221059749183251,0.9965095986038395,48.18272458000001,10
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine03_coarse03,unet_c2f_b_fine03_coarse03,Step-R:new,c2f,B,3,3,"C2F-B; fine enc0[d2,d3,d12,d14]; coarse enc1[d0,d5,d18,d30]",PASS,Completed the full matched RGB-D sequence,8.6384,9.045300000000001,1.6313000000000002,10.968913214319937,10.160152827840705,15.140280470532485,6.7178695009934435,0.9965095986038395,47.471728189999794,36
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine03_coarse04,unet_c2f_b_fine03_coarse04,Step-R:new,c2f,B,3,4,"C2F-B; fine enc0[d2,d3,d12,d14]; coarse enc1[d0,d5,d6,d18,d30]",PASS,Completed the full matched RGB-D sequence,7.2297,7.692699999999999,1.5405,10.720359609730258,10.189259235472482,12.815813335571843,9.622562138749394,0.9965095986038395,47.63554325599989,24
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine04_coarse01,unet_c2f_b_fine04_coarse01,Step-R:new,c2f,B,4,1,"C2F-B; fine enc0[d2,d4,d6]; coarse enc1[d5,d6,d17,d18,d28,d30]",PASS,Completed the full matched RGB-D sequence,10.1612,10.8073,1.8089000000000002,13.133042308383347,12.46204791116427,24.683046534532593,9.110765146703073,0.9965095986038395,49.395191368999804,45
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine04_coarse02,unet_c2f_b_fine04_coarse02,Step-R:new,c2f,B,4,2,"C2F-B; fine enc0[d2,d4,d6]; coarse enc1[d0,d5,d6,d17,d18,d30]",PASS,Completed the full matched RGB-D sequence,12.1087,13.625000000000002,1.7749000000000001,14.474185301837213,13.375041066113274,25.2759906552763,5.970569729256615,0.9965095986038395,48.25905273699982,48
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine04_coarse03,unet_c2f_b_fine04_coarse03,Step-R:new,c2f,B,4,3,"C2F-B; fine enc0[d2,d4,d6]; coarse enc1[d0,d5,d18,d30]",PASS,Completed the full matched RGB-D sequence,9.6102,10.5134,2.128,12.09454390893785,11.09215951764405,24.21710209003641,12.281956515498813,0.9965095986038395,47.92128260199979,44
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine04_coarse04,unet_c2f_b_fine04_coarse04,Step-R:new,c2f,B,4,4,"C2F-B; fine enc0[d2,d4,d6]; coarse enc1[d0,d5,d6,d18,d30]",PASS,Completed the full matched RGB-D sequence,10.3979,11.326600000000001,1.7696,13.41024745892968,12.672313239941344,24.039409529305495,9.210726465976926,0.9965095986038395,48.09808336199967,47
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine05_coarse01,unet_c2f_b_fine05_coarse01,Step-R:new,c2f,B,5,1,"C2F-B; fine enc0[d2,d3,d7,d12,d13]; coarse enc1[d5,d6,d17,d18,d28,d30]",PASS,Completed the full matched RGB-D sequence,10.2823,11.3177,1.2618,13.387086976885792,12.60646763156393,10.832512240116593,9.753117259356287,0.9965095986038395,49.186795645000075,46
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine05_coarse02,unet_c2f_b_fine05_coarse02,Step-R:new,c2f,B,5,2,"C2F-B; fine enc0[d2,d3,d7,d12,d13]; coarse enc1[d0,d5,d6,d17,d18,d30]",PASS,Completed the full matched RGB-D sequence,8.329,8.9977,1.2806,11.811993968083085,11.160494309170726,9.654228147737715,9.87916805549872,0.9965095986038395,48.4022053409999,32
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine05_coarse03,unet_c2f_b_fine05_coarse03,Step-R:new,c2f,B,5,3,"C2F-B; fine enc0[d2,d3,d7,d12,d13]; coarse enc1[d0,d5,d18,d30]",PASS,Completed the full matched RGB-D sequence,7.7622,8.2706,1.3724,11.093010531950188,10.387769665714291,7.503470900650745,6.633195199930107,0.9965095986038395,47.396563973999946,28
2,fr1_desk_lightswitch,fr1_desk,lightswitch,unet_c2f_b_fine05_coarse04,unet_c2f_b_fine05_coarse04,Step-R:new,c2f,B,5,4,"C2F-B; fine enc0[d2,d3,d7,d12,d13]; coarse enc1[d0,d5,d6,d18,d30]",PASS,Completed the full matched RGB-D sequence,6.461799999999999,6.9384,1.2831000000000001,10.519257471015925,9.984111489461684,8.985051852721543,9.583745214875515,0.9965095986038395,48.064440617999935,8
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_direct_fine01,unet_enc0_direct_f1_d02_d03_d07_d12_d13_d14,Step-Q:unet_enc0_direct_f1_d02_d03_d07_d12_d13_d14,direct_fine,,1,,"direct enc0[d2,d3,d7,d12,d13,d14]",PASS,Completed the full matched RGB-D sequence,9.7913,10.6174,1.6362999999999999,12.100178361514882,11.666360174521305,23.4267977333312,10.818565703949446,0.9965095986038395,45.07655133999651,41
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_direct_fine02,unet_enc0_direct_f2_d03_d07_d12,Step-Q:unet_enc0_direct_f2_d03_d07_d12,direct_fine,,2,,"direct enc0[d3,d7,d12]",PASS,Completed the full matched RGB-D sequence,8.1473,8.7029,1.164,10.822484822384308,10.374147685559066,9.285440992966144,10.402840270353698,0.9965095986038395,44.3384346649982,19
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_direct_fine03,unet_direct_fine03,Step-R:new,direct_fine,,3,,"direct enc0[d2,d3,d12,d14]",PASS,Completed the full matched RGB-D sequence,5.976299999999999,6.8444,0.9435000000000001,9.769740449910563,9.22794493549662,3.699684519728091,2.0459814127000766,0.9965095986038395,44.31302282500019,1
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_direct_fine04,unet_direct_fine04,Step-R:new,direct_fine,,4,,"direct enc0[d2,d4,d6]",PASS,Completed the full matched RGB-D sequence,9.088899999999999,10.0487,1.4018,11.724358985072616,11.018874420070283,19.444801430692984,2.400093230854278,0.9965095986038395,45.54276381299951,32
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_direct_fine05,unet_enc0_direct_f5_d02_d03_d07_d12_d13,Step-Q:unet_enc0_direct_f5_d02_d03_d07_d12_d13,direct_fine,,5,,"direct enc0[d2,d3,d7,d12,d13]",PASS,Completed the full matched RGB-D sequence,10.5885,11.8824,1.4114,12.715319402832387,11.841831749441774,20.70147302310495,6.441864005737687,0.9965095986038395,44.897548498993274,45
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_direct_coarse01,unet_direct_coarse01,Step-R:new,direct_coarse,,,1,"direct enc1[d5,d6,d17,d18,d28,d30]",PASS,Completed the full matched RGB-D sequence,10.0602,10.7846,1.1836,13.704330008798692,13.032090424891022,11.509225686448453,9.358395200128628,0.9965095986038395,51.2914920180001,44
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_direct_coarse02,unet_enc1_direct_c2_d00_d05_d06_d17_d18_d30,Step-Q:unet_enc1_direct_c2_d00_d05_d06_d17_d18_d30,direct_coarse,,,2,"direct enc1[d0,d5,d6,d17,d18,d30]",PASS,Completed the full matched RGB-D sequence,17.6194,19.8328,1.1936,20.491527310357835,18.9279075337792,8.990265676172099,9.573359268090826,0.9965095986038395,50.86651842700667,49
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_direct_coarse03,unet_direct_coarse03,Step-R:new,direct_coarse,,,3,"direct enc1[d0,d5,d18,d30]",PASS,Completed the full matched RGB-D sequence,13.992799999999999,15.2347,1.0092,16.621217532640564,16.04995428321054,4.723163025681602,8.592333985778081,0.9965095986038395,48.59671128699938,48
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_direct_coarse04,unet_enc1_direct_c4_d00_d05_d06_d18_d30,Step-Q:unet_enc1_direct_c4_d00_d05_d06_d18_d30,direct_coarse,,,4,"direct enc1[d0,d5,d6,d18,d30]",PASS,Completed the full matched RGB-D sequence,9.2241,9.9437,1.0509,12.867470454269625,12.26454609894591,7.1785720444792505,9.530696575577783,0.9965095986038395,50.0645828669949,33
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_c2f_a_fine01_coarse01,unet_c2f_a_fine01_coarse01,Step-R:new,c2f,A,1,1,"C2F-A; fine enc0[d2,d3,d7,d12,d13,d14]; coarse enc1[d5,d6,d17,d18,d28,d30]",PASS,Completed the full matched RGB-D sequence,9.290700000000001,10.073799999999999,1.1233,12.05998217811885,11.497047417025366,8.42324648622355,9.724382054299083,0.9965095986038395,49.69681425900035,35
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_c2f_a_fine01_coarse02,unet_c2f_a_fine01_coarse02,Step-R:new,c2f,A,1,2,"C2F-A; fine enc0[d2,d3,d7,d12,d13,d14]; coarse enc1[d0,d5,d6,d17,d18,d30]",PASS,Completed the full matched RGB-D sequence,8.1456,8.758199999999999,1.0756999999999999,11.056730525166678,10.458287197509057,8.679539159448826,9.648476355176978,0.9965095986038395,48.302522804000546,18
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_c2f_a_fine01_coarse03,unet_c2f_a_fine01_coarse03,Step-R:new,c2f,A,1,3,"C2F-A; fine enc0[d2,d3,d7,d12,d13,d14]; coarse enc1[d0,d5,d18,d30]",PASS,Completed the full matched RGB-D sequence,9.6066,10.5308,0.9899,12.168950164333236,11.754641990793777,4.675996006759705,8.7391768671832,0.9965095986038395,48.024365442999624,38
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_c2f_a_fine01_coarse04,unet_c2f_a_f1_c4_negative_high_parent,Step-Q:unet_c2f_a_f1_c4_negative_high_parent,c2f,A,1,4,"C2F-A; fine enc0[d2,d3,d7,d12,d13,d14]; coarse enc1[d0,d5,d6,d18,d30]",PASS,Completed the full matched RGB-D sequence,8.0548,8.6856,1.0706,11.012871378635044,10.414799984669234,8.402485982682576,9.329896921955628,0.9965095986038395,48.71228576800786,15
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_c2f_a_fine02_coarse01,unet_c2f_a_fine02_coarse01,Step-R:new,c2f,A,2,1,"C2F-A; fine enc0[d3,d7,d12]; coarse enc1[d5,d6,d17,d18,d28,d30]",PASS,Completed the full matched RGB-D sequence,8.2108,8.9425,1.0763,11.145006521982777,10.50325627680944,8.343164325788841,9.746750064996167,0.9965095986038395,49.061341712000285,21
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_c2f_a_fine02_coarse02,unet_c2f_a_fine02_coarse02,Step-R:new,c2f,A,2,2,"C2F-A; fine enc0[d3,d7,d12]; coarse enc1[d0,d5,d6,d17,d18,d30]",PASS,Completed the full matched RGB-D sequence,8.0658,8.7404,1.0792,10.905444703170355,10.39176110130887,8.155055079806894,9.730767590011109,0.9965095986038395,48.14576894400034,16
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_c2f_a_fine02_coarse03,unet_c2f_a_fine02_coarse03,Step-R:new,c2f,A,2,3,"C2F-A; fine enc0[d3,d7,d12]; coarse enc1[d0,d5,d18,d30]",PASS,Completed the full matched RGB-D sequence,8.5274,9.3928,1.0162,11.223356182519197,10.797776506852928,5.815917326680465,9.051552064133158,0.9965095986038395,47.5650895280005,26
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_c2f_a_fine02_coarse04,unet_c2f_a_f2_c4_global_best,Step-Q:unet_c2f_a_f2_c4_global_best,c2f,A,2,4,"C2F-A; fine enc0[d3,d7,d12]; coarse enc1[d0,d5,d6,d18,d30]",PASS,Completed the full matched RGB-D sequence,7.9201999999999995,8.619200000000001,1.0331,10.85022623543317,10.232272434485326,7.01861898472862,9.705646346065294,0.9965095986038395,48.890270326985046,12
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_c2f_a_fine03_coarse01,unet_c2f_a_fine03_coarse01,Step-R:new,c2f,A,3,1,"C2F-A; fine enc0[d2,d3,d12,d14]; coarse enc1[d5,d6,d17,d18,d28,d30]",PASS,Completed the full matched RGB-D sequence,7.7558,8.192499999999999,1.175,10.639068205271501,10.265099758778526,9.837922091345474,9.538094819233272,0.9965095986038395,49.166126563000034,10
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_c2f_a_fine03_coarse02,unet_c2f_a_fine03_coarse02,Step-R:new,c2f,A,3,2,"C2F-A; fine enc0[d2,d3,d12,d14]; coarse enc1[d0,d5,d6,d17,d18,d30]",PASS,Completed the full matched RGB-D sequence,7.401000000000001,7.9378,1.0835,10.487506747812647,9.946133375812435,8.79617895173139,9.520035482849314,0.9965095986038395,48.328732937000495,4
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_c2f_a_fine03_coarse03,unet_c2f_a_fine03_coarse03,Step-R:new,c2f,A,3,3,"C2F-A; fine enc0[d2,d3,d12,d14]; coarse enc1[d0,d5,d18,d30]",PASS,Completed the full matched RGB-D sequence,10.0466,11.1463,1.1359,12.358142997383672,11.86796319506426,11.122797553686334,8.794179810217292,0.9965095986038395,47.41209437900034,43
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_c2f_a_fine03_coarse04,unet_c2f_a_fine03_coarse04,Step-R:new,c2f,A,3,4,"C2F-A; fine enc0[d2,d3,d12,d14]; coarse enc1[d0,d5,d6,d18,d30]",PASS,Completed the full matched RGB-D sequence,7.3787,7.9383,1.052,10.481577883810704,9.934359091833556,7.8132583922931875,9.540174836019041,0.9965095986038395,48.09725389899995,3
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_c2f_a_fine04_coarse01,unet_c2f_a_fine04_coarse01,Step-R:new,c2f,A,4,1,"C2F-A; fine enc0[d2,d4,d6]; coarse enc1[d5,d6,d17,d18,d28,d30]",PASS,Completed the full matched RGB-D sequence,8.8122,9.6645,1.1563,11.755734171664109,11.136576254879408,8.064186344032885,9.64455802048004,0.9965095986038395,50.53511616800006,30
3,fr1_desk_flashlight,fr1_desk,flashlight,unet_c2f_a_fine04_coarse02,unet_c2f_a_fine04_coarse02,Step-R:new,c2f,A,4,2,"C2F-A; fine enc0[d2,d4,d6]; coarse enc1[d0,d5,d6,d17,d18,d30]",PASS,Completed the full matched RGB-D sequence,7.604900000000001,8.2272,1.0944,10.550781314082538,10.014550401033043,9.035646888525136,9.35029611124777,0.9965095986038395,49.07132788599938,9
